pid,hid,syear_x,take_revenge,similar_problems,insult_back,rec1,rec2,rec3,rec4,rec5,rec6,rec7,syear_y,recog_sup,felt_recog_sup,recog_effort,felt_recog_effort,recog_personal,felt_recog_personal,recog_pay,felt_recog_pay,syear_x,year_birth,gender,overtime,wage_lastmonth,commute_distance,new_job,reason_new_job,work_satisfaction,turnover_intention,syear_y,sector,working_hours,firmsize,school_degree,tenure,years_educ,avg_rec,age,potential_experience,age_squared,tenure_squared,mincer_residuals
2714102,271411,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1930,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[5] Anderer Abschluss,,9.0,1.0,77,3481,59.29,,
2714301,271438,2005,7.0,5.0,7.0,0,0,0,0,0,0,1,2006,,,,,,,,,2006,1933,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,12.0,6.333333333333333,74,3136,54.76,,
2714302,271438,2005,2.0,2.0,6.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1935,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,3.3333333333333335,72,2916,51.84,,
2714601,271462,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1935,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,1.0,72,2916,51.84,,
2714602,271462,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,0.0,,1.0,1.0,0.0,,1.0,1.0,2006,1954,0,16.0,7.4673710669175595,8.0,0.0,,1.0,1,2006,[28] Herstellung von Metallerzeugnissen,40.0,7.0,[1] Hauptschulabschluss,12.0,10.0,1.0,53,1225,28.09,1.44,0.7495282234231517
2714603,271462,2005,4.0,1.0,4.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1981,0,,,,,,,1,2006,[-2] trifft nicht zu,,,,,,3.0,26,64,6.76,,
2714701,271470,2005,2.0,2.0,3.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,1.0,3.0,1.0,3.0,2006,1965,1,25.0,7.603897968521881,3.0,0.0,,2.0,1,2006,"[31] Herstellung von Geräten der Elektrizitätserzeugung, -verteilung u. Ä.",35.0,7.0,[1] Hauptschulabschluss,11.0,10.0,2.3333333333333335,42,576,17.64,1.21,0.2715023192254815
2714702,271470,2005,2.0,1.0,2.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1965,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[3] Fachhochschulreife,,14.0,1.6666666666666667,42,576,17.64,,
2714901,271497,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1915,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,2.0,92,5476,84.64,,
2715001,271500,2005,3.0,3.0,1.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1941,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,2.3333333333333335,66,2304,43.56,,
2715002,271500,2005,5.0,5.0,2.0,0,0,0,0,1,0,0,2006,0.0,,1.0,2.0,1.0,1.0,0.0,,2006,1944,0,,6.408528791059498,,0.0,,1.0,1,2006,"[75] Öffentliche Verwaltung, Verteidigung, Sozialversicherung",22.0,9.0,[1] Hauptschulabschluss,33.0,10.0,4.0,63,2025,39.69,10.89,-0.5667901163764215
2715101,271519,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,1.0,2.0,0.0,,2006,1951,1,30.0,7.313220387090301,2.0,0.0,,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",38.0,7.0,[1] Hauptschulabschluss,19.0,11.0,1.0,56,1444,31.36,3.61,-0.16835035355042116
2715102,271519,2005,2.0,2.0,1.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1952,0,,7.265429723253953,50.0,0.0,,1.0,1,2006,"[31] Herstellung von Geräten der Elektrizitätserzeugung, -verteilung u. Ä.",37.0,7.0,[1] Hauptschulabschluss,17.0,10.0,1.6666666666666667,55,1369,30.25,2.89,0.4848893529883904
2715501,271551,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1934,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,1.0,73,3025,53.29,,
2715502,271551,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1949,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,11.0,1.0,58,1600,33.64,,
2715801,271586,2005,,,,0,0,0,0,0,0,0,2006,,,,,,,,,2006,1947,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,,60,1764,36.0,,
2715802,384437,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,1.0,2.0,0.0,,0.0,,1.0,3.0,2006,1976,0,,,11.0,0.0,,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",10.0,6.0,[1] Hauptschulabschluss,2.0,11.0,1.0,31,169,9.61,0.04,
2715901,271594,2005,3.0,3.0,4.0,0,0,1,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1961,1,,7.600902459542082,10.0,0.0,,1.0,1,2006,[27] Metallerzeugung und -bearbeitung,40.0,6.0,[1] Hauptschulabschluss,8.0,9.0,3.3333333333333335,46,784,21.16,0.64,0.45041495374568985
2715902,271594,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1968,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,1.0,39,441,15.21,,
2716001,271608,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1967,1,30.0,7.495541943884256,14.0,0.0,,1.0,1,2006,[64] Nachrichtenübermittlung,38.0,10.0,[1] Hauptschulabschluss,6.0,9.0,2.0,40,484,16.0,0.36,0.2289156272864208
2716002,271608,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1964,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,11.0,1.0,43,625,18.49,,
2716301,271632,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1964,1,,7.313220387090301,16.0,0.0,,2.0,1,2006,[28] Herstellung von Metallerzeugnissen,37.0,6.0,[5] Anderer Abschluss,5.0,9.0,1.0,43,625,18.49,0.25,0.22297171468106924
2716302,271632,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1966,0,5.0,6.802394763324311,8.0,0.0,,1.0,1,2006,[25] Herstellung von Gummi- und Kunststoffwaren,38.0,7.0,[5] Anderer Abschluss,5.0,10.0,1.0,41,529,16.81,0.25,0.17950807492678145
2716303,271632,2005,3.0,3.0,2.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1987,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[7] Noch kein Abschluss,,,2.6666666666666665,20,4,4.0,,
2716501,271659,2005,4.0,4.0,4.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1963,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,4.0,44,676,19.36,,
2716502,271659,2005,4.0,4.0,4.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1961,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,4.0,46,784,21.16,,
2716505,387088,2005,4.0,4.0,4.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1985,1,,5.991464547107982,1.0,1.0,[3] Stelle bei neuen Arbeitgeber,1.0,1,2006,[52] Einzelhandel (ohne Handel mit Kraftfahrzeugen und ohne Tankstellen); Reparatur von Gebrauchsgütern,13.0,6.0,[5] Anderer Abschluss,0.0,9.0,4.0,22,16,4.84,0.0,-0.53238267641549
2716601,271667,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1944,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[5] Anderer Abschluss,,10.0,1.0,63,2025,39.69,,
2716602,271667,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1947,0,20.0,5.8289456176102075,3.0,0.0,,1.0,1,2006,[74] Erbringung von unternehmensbezogenen Dienstleistungen,5.0,7.0,[5] Anderer Abschluss,7.0,9.0,2.0,60,1764,36.0,0.49,-0.5672189015057452
2716604,271667,2005,4.0,4.0,4.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1985,1,,5.857933154483459,22.0,0.0,,1.0,1,2006,[80] Erziehung und Unterricht,38.0,7.0,[1] Hauptschulabschluss,2.0,9.0,4.0,22,16,4.84,0.04,-0.7476739833245079
2716605,271667,2005,1.0,1.0,2.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1986,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,1.3333333333333333,21,9,4.41,,
2716701,384593,2005,4.0,4.0,4.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1976,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[5] Anderer Abschluss,,10.0,4.0,31,169,9.61,,
2716702,384593,2005,3.0,3.0,4.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1980,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,3.3333333333333335,27,81,7.29,,
2716901,271691,2005,1.0,1.0,3.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1953,1,,7.2078598714324755,2.0,0.0,,1.0,1,2006,[28] Herstellung von Metallerzeugnissen,37.0,6.0,[5] Anderer Abschluss,5.0,9.0,1.6666666666666667,54,1296,29.16,0.25,0.17924862983871837
2716902,271691,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1959,0,,5.634789603169249,1.0,0.0,,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",12.0,5.0,[5] Anderer Abschluss,3.0,9.0,1.0,48,900,23.04,0.09,-0.7811510390710454
2716903,271691,2005,4.0,4.0,4.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1982,1,,6.907755278982137,5.0,1.0,[2] Wieder erwerbstaetig,1.0,1,2006,[28] Herstellung von Metallerzeugnissen,38.0,3.0,[2] Realschulabschluss,0.0,11.0,4.0,25,49,6.25,0.0,0.22074768137987366
2717002,271705,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1978,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[5] Anderer Abschluss,,9.0,1.0,29,121,8.41,,
2717601,271764,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1956,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[6] Ohne Abschluss verlassen,,7.0,1.0,51,1089,26.01,,
2717602,271764,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1964,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[6] Ohne Abschluss verlassen,,7.0,1.0,43,625,18.49,,
2717604,271764,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1988,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[7] Noch kein Abschluss,,,1.0,19,1,3.61,,
2717703,383260,2005,7.0,6.0,1.0,0,0,0,0,0,0,1,2006,1.0,2.0,1.0,2.0,1.0,2.0,0.0,,2006,1955,0,25.0,7.600902459542082,15.0,0.0,,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",38.0,6.0,[3] Fachhochschulreife,14.0,14.0,4.666666666666667,52,1156,27.04,1.96,0.5146384286153163
2717801,271780,2005,3.0,4.0,4.0,0,0,1,0,0,0,0,2006,1.0,3.0,0.0,,0.0,,0.0,,2006,1966,1,,7.24422751560335,25.0,0.0,,1.0,1,2006,[28] Herstellung von Metallerzeugnissen,37.0,6.0,[5] Anderer Abschluss,1.0,9.0,3.6666666666666665,41,529,16.81,0.01,0.24022886067330607
2717802,271780,2005,3.0,3.0,4.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1968,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,3.3333333333333335,39,441,15.21,,
2717901,271799,2005,3.0,3.0,2.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1961,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,11.0,2.6666666666666665,46,784,21.16,,
2717902,271799,2005,3.0,4.0,5.0,0,0,1,0,0,0,0,2006,1.0,1.0,0.0,,0.0,,1.0,2.0,2006,1965,0,15.0,7.090076835776092,14.0,1.0,[3] Stelle bei neuen Arbeitgeber,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",30.0,6.0,[2] Realschulabschluss,0.0,12.0,4.0,42,576,17.64,0.0,0.41671941266038637
2718101,271810,2005,3.0,3.0,3.0,0,0,1,0,0,0,0,2006,0.0,,0.0,,,,0.0,,2006,1952,1,,7.696212639346407,10.0,0.0,,1.0,1,2006,[24] Herstellung von chemischen Erzeugnissen,40.0,6.0,[5] Anderer Abschluss,4.0,10.0,3.0,55,1369,30.25,0.16,0.6116679928061695
2718102,271810,2005,2.0,3.0,3.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1948,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,2.6666666666666665,59,1681,34.81,,
2718201,271829,2005,2.0,2.0,3.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1917,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,2.3333333333333335,90,5184,81.0,,
2718301,271837,2005,2.0,3.0,4.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1968,1,25.0,7.937374696163295,40.0,0.0,,1.0,1,2006,[15] Herstellung von Nahrungs- und Futtermitteln sowie Getränken,40.0,9.0,[4] Abitur,3.0,14.0,3.0,39,441,15.21,0.09,0.3276967421875385
2718302,271837,2005,2.0,3.0,2.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1968,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[4] Abitur,,14.0,2.3333333333333335,39,441,15.21,,
2718401,271845,2005,3.0,4.0,3.0,0,0,1,0,0,0,0,2006,0.0,,0.0,,1.0,2.0,1.0,2.0,2006,1972,1,,6.956545443151569,7.0,0.0,,1.0,1,2006,"[31] Herstellung von Geräten der Elektrizitätserzeugung, -verteilung u. Ä.",35.0,5.0,[3] Fachhochschulreife,6.0,15.0,3.3333333333333335,35,289,12.25,0.36,-0.5634992823699774
2718402,271845,2005,4.0,2.0,2.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1944,0,,7.326465613840322,7.0,0.0,,1.0,1,2006,"[31] Herstellung von Geräten der Elektrizitätserzeugung, -verteilung u. Ä.",35.0,5.0,[1] Hauptschulabschluss,43.0,10.0,2.6666666666666665,63,2025,39.69,18.49,0.34249769615022707
2718601,271861,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2006,1967,0,10.0,7.106606137727303,3.0,0.0,,2.0,1,2006,[52] Einzelhandel (ohne Handel mit Kraftfahrzeugen und ohne Tankstellen); Reparatur von Gebrauchsgütern,34.0,10.0,[1] Hauptschulabschluss,14.0,10.0,1.0,40,484,16.0,1.96,0.1909554794824233
2718603,271861,2005,4.0,4.0,1.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1988,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,3.0,19,1,3.61,,
2718802,271888,2005,2.0,2.0,4.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1929,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[4] Abitur,,18.0,2.6666666666666665,78,3600,60.84,,
2718901,271896,2005,4.0,2.0,2.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1963,1,,,2.0,0.0,,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",,1.0,[4] Abitur,10.0,18.0,2.6666666666666665,44,676,19.36,1.0,
2718902,271896,2005,4.0,5.0,3.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1967,0,,6.173786103901937,,0.0,,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",,1.0,[3] Fachhochschulreife,10.0,15.0,4.0,40,484,16.0,1.0,-0.7207997287231409
2719202,271926,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1926,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,2.0,81,3969,65.61,,
2719402,271942,2005,4.0,4.0,5.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1929,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,4.333333333333333,78,3600,60.84,,
2719701,384798,2005,4.0,5.0,3.0,0,0,0,1,0,0,0,2006,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2006,1958,1,,7.27931883541462,8.0,0.0,,1.0,1,2006,[27] Metallerzeugung und -bearbeitung,40.0,6.0,[5] Anderer Abschluss,8.0,10.0,4.0,49,961,24.01,0.64,0.04962966194436902
2719702,271977,2005,6.0,5.0,5.0,0,0,0,0,0,1,0,2006,0.0,,0.0,,0.0,,1.0,2.0,2006,1962,0,,6.565264970035361,7.0,0.0,,1.0,1,2006,"[75] Öffentliche Verwaltung, Verteidigung, Sozialversicherung",21.0,10.0,[5] Anderer Abschluss,8.0,9.0,5.333333333333333,45,729,20.25,0.64,-0.17248813469857627
2719705,271977,2005,2.0,3.0,2.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1987,1,,6.238324625039508,5.0,1.0,[1] Erstmals erwerbstaetig,1.0,1,2006,[27] Metallerzeugung und -bearbeitung,40.0,6.0,,0.0,,2.3333333333333335,20,4,4.0,0.0,
2719801,271985,2005,4.0,4.0,4.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1922,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,4.0,85,4489,72.25,,
2719901,271993,2005,3.0,4.0,4.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1948,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,3.6666666666666665,59,1681,34.81,,
2720002,272000,2005,2.0,3.0,3.0,0,1,0,0,0,0,0,2006,1.0,2.0,,,0.0,,1.0,2.0,2006,1947,0,,7.313220387090301,1.0,0.0,,2.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",53.0,6.0,[5] Anderer Abschluss,11.0,11.0,2.6666666666666665,60,1764,36.0,1.21,0.7054462729183104
2720003,384615,2005,2.0,3.0,5.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1977,1,,6.907755278982137,15.0,0.0,,1.0,1,2006,[52] Einzelhandel (ohne Handel mit Kraftfahrzeugen und ohne Tankstellen); Reparatur von Gebrauchsgütern,,0.0,[4] Abitur,1.0,13.0,3.3333333333333335,30,144,9.0,0.01,-0.0026075839051671323
2720004,272000,2005,3.0,3.0,3.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1979,1,,7.24422751560335,,1.0,[6] Selbstaendig geworden,1.0,1,2006,[52] Einzelhandel (ohne Handel mit Kraftfahrzeugen und ohne Tankstellen); Reparatur von Gebrauchsgütern,,1.0,[4] Abitur,0.0,13.0,3.0,28,100,7.84,0.0,0.36542406837866537
2720101,272019,2005,3.0,3.0,3.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1929,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[5] Anderer Abschluss,,9.0,3.0,78,3600,60.84,,
2720102,272019,2005,3.0,3.0,3.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1925,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[5] Anderer Abschluss,,9.0,3.0,82,4096,67.24,,
2720201,272027,2005,3.0,2.0,2.0,0,0,1,0,0,0,0,2006,1.0,1.0,1.0,2.0,0.0,,1.0,2.0,2006,1961,1,40.0,8.242756345714477,2.0,0.0,,1.0,1,2006,[28] Herstellung von Metallerzeugnissen,40.0,9.0,[2] Realschulabschluss,22.0,11.0,2.3333333333333335,46,784,21.16,4.84,0.5163208469027154
2720202,272027,2005,2.0,2.0,3.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1962,0,,5.438079308923196,,0.0,,1.0,1,2006,"[92] Kultur, Sport und Unterhaltung",,1.0,[2] Realschulabschluss,10.0,11.0,2.3333333333333335,45,729,20.25,1.0,-1.1182952623402729
2720203,272027,2005,5.0,3.0,4.0,0,0,0,0,1,0,0,2006,,,,,,,,,2006,1985,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[7] Noch kein Abschluss,,,4.0,22,16,4.84,,
2720401,272043,2005,4.0,1.0,2.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1950,1,12.0,7.600902459542082,2.0,0.0,,1.0,1,2006,[28] Herstellung von Metallerzeugnissen,40.0,7.0,[1] Hauptschulabschluss,13.0,10.0,2.3333333333333335,57,1521,32.49,1.69,0.34163527464462806
2720402,272043,2005,2.0,2.0,1.0,0,1,0,0,0,0,0,2006,1.0,2.0,1.0,2.0,0.0,,1.0,2.0,2006,1969,0,,5.438079308923196,,1.0,[2] Wieder erwerbstaetig,2.0,1,2006,"[22] Herstellung von Verlags- und Druckerzeugnissen,  Vervielfältigung von bespielten Ton-, Bild- und Datenträgern",,6.0,[2] Realschulabschluss,1.0,10.0,1.6666666666666667,38,400,14.44,0.01,-1.0350818390141612
2720501,272051,2005,5.0,4.0,7.0,0,0,0,0,1,0,0,2006,,,,,,,,,2006,1936,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,5.333333333333333,71,2809,50.41,,
2720502,272051,2005,3.0,3.0,3.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1938,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,3.0,69,2601,47.61,,
2720701,272078,2005,3.0,2.0,2.0,0,0,1,0,0,0,0,2006,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2006,1959,1,,7.549609165154532,3.0,0.0,,1.0,1,2006,[28] Herstellung von Metallerzeugnissen,40.0,6.0,[3] Fachhochschulreife,11.0,13.0,2.3333333333333335,48,900,23.04,1.21,-0.013841452663872822
2720702,272078,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,1.0,3.0,1.0,3.0,0.0,,1.0,3.0,2006,1965,0,,6.253828811575473,,0.0,,1.0,1,2006,[52] Einzelhandel (ohne Handel mit Kraftfahrzeugen und ohne Tankstellen); Reparatur von Gebrauchsgütern,20.0,9.0,[1] Hauptschulabschluss,5.0,9.0,2.0,42,576,17.64,0.25,-0.3739490536683219
2720703,272078,2005,1.0,2.0,2.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1986,0,,5.075173815233827,1.0,1.0,[1] Erstmals erwerbstaetig,2.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",40.0,6.0,,0.0,,1.6666666666666667,21,9,4.41,0.0,
2721001,272108,2005,3.0,2.0,2.0,0,0,1,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1963,1,12.0,8.133000218583613,47.0,0.0,,1.0,1,2006,"[75] Öffentliche Verwaltung, Verteidigung, Sozialversicherung",41.0,9.0,[4] Abitur,11.0,16.0,2.3333333333333335,44,676,19.36,1.21,0.1591266476548876
2721002,272108,2005,5.0,5.0,2.0,0,0,0,0,1,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1965,0,,,,0.0,,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",,1.0,[3] Fachhochschulreife,2.0,13.0,4.0,42,576,17.64,0.04,
2721101,272116,2005,4.0,4.0,4.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1930,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,4.0,77,3481,59.29,,
2721102,272116,2005,4.0,4.0,4.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1931,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,4.0,76,3364,57.76,,
2721103,385425,2005,6.0,6.0,6.0,0,0,0,0,0,1,0,2006,0.0,,0.0,,0.0,,1.0,2.0,2006,1974,1,5.0,7.45876269238096,8.0,0.0,,1.0,1,2006,[-2] trifft nicht zu,35.0,6.0,[2] Realschulabschluss,2.0,12.0,6.0,33,225,10.89,0.04,0.2808513152693166
2721401,272140,2005,4.0,4.0,6.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1965,1,,,6.0,0.0,,1.0,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,1.0,11.0,4.666666666666667,42,576,17.64,0.01,
2721402,272140,2005,1.0,1.0,7.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1967,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,3.0,40,484,16.0,,
2721601,272167,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,1.0,1.0,0.0,,0.0,,1.0,3.0,2006,1957,1,87.0,7.527255919373784,6.0,0.0,,1.0,1,2006,[90] Abwasser- und Abfallbeseitigung und sonstige Entsorgung,40.0,9.0,[6] Ohne Abschluss verlassen,7.0,7.0,2.0,50,1024,25.0,0.49,0.4624043399208482
2721602,272167,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1962,0,,5.991464547107982,,0.0,,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",9.0,6.0,[3] Fachhochschulreife,3.0,14.0,1.0,45,729,20.25,0.09,-0.9288802289112024
2721603,272167,2005,6.0,3.0,7.0,0,0,0,0,0,1,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1986,1,,5.857933154483459,5.0,1.0,[3] Stelle bei neuen Arbeitgeber,1.0,1,2006,[-2] trifft nicht zu,40.0,,,0.0,,5.333333333333333,21,9,4.41,0.0,
2721701,272175,2005,4.0,4.0,4.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1945,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,11.0,4.0,62,1936,38.44,,
2721702,272175,2005,1.0,4.0,4.0,1,0,0,0,0,0,0,2006,1.0,2.0,0.0,,1.0,1.0,0.0,,2006,1949,0,,6.396929655216146,14.0,0.0,,,1,2006,[52] Einzelhandel (ohne Handel mit Kraftfahrzeugen und ohne Tankstellen); Reparatur von Gebrauchsgütern,30.0,5.0,[2] Realschulabschluss,26.0,12.0,3.0,58,1600,33.64,6.76,-0.5849939191727547
